Entity,Match,Matched Entity,Score
a small right posterior convexity subdural hematoma,False,Left acute posterior multifocal placoid pigment epitheliopathy,0.82590604
CHEST ( PA & LAT ),False,"Hx of obesity, peds (95-100 BMI percentile)",0.7451894
acute process,True,Acute MI,0.87534463
post-op fever,False,Postop fever,0.8268557
Postoperative fever,True,Postoperative nausea,0.92927516
PA and lateral views of the chest,False,Open left humerus surgical neck Fx,0.7766689
focal consolidations,False,Visual halos,0.80535436
significant abnormality,True,Respiratory abnormality,0.8663164
TIB / FIB ( AP & LAT ),False,Abnl anal Pap AGC (atypical glandular cells),0.73994815
"eval for alignment , post op changes",False,HX of Fontan procedure,0.7880151
open RLE fx,False,Open coccyx fx,0.84398574
s/p fixation,False,HX of Fontan procedure,0.7499659
"RIGHT TIBIA / FIBULA , AP AND LATERAL VIEWS",False,Open right tibia Fx,0.824751
An intramedullary rod,False,Renal medullary washout,0.83922845
a proximal diaphyseal comminuted tibial fracture,False,Junctional ectopic tachycardia,0.82289743
six proximal and two distal screws,False,Right proximal radius Fx,0.7903106
a side plate,False,Cradle cap,0.7565054
the fracture,False,Paralysis,0.8482934
a non-displaced comminuted fracture of the proximal fibular diaphysis,False,Nontraumatic tear of right quadriceps tendon,0.79788303
Comminuted proximal tibiofibular fractures,False,Left tibia proximal physeal Fx,0.8104435
status post ORIF of the tibia,False,Bone island of right tibia,0.819111
an intramedullary rod and side plate,False,Renal medullary washout,0.81306887
immediate hardware complication,True,Device complication,0.888241
follow up ct,False,Callosity,0.7903987
subdural hemorrhage in the right posterior fossa,True,Subgaleal hemorrhage,0.93567437
the linear skull fracture,False,Left femur stress fx,0.8252634
persistent bifrontal and right parietal hemorrhagic contusions,True,Right ilioinguinal mononeuritis,0.8777927
small left frontal subarachnoid hemorrhage,True,Left bicondylar tibial plateau Fx,0.8518938
The air- fluid level in the right sphenoid sinus,False,Hx of surface total hip arthroplasty,0.7135262
bilateral opacification of the mastoid air cells,True,Exostosis of right calcaneus,0.8630393
right posterior subdural hemorrhage,True,Intracranial subdural abscess,0.90294665
Multifocal hemorrhagic contusions,True,Hereditary hemorrhagic telangiectasia syndrome,0.91484004
his injuries,False,Near drowning,0.79910576
His Neurosurgical issues,False,Hx of thoracic surgery,0.7926139
serial head CT scans,False,Abnl head CT scan,0.8423737
repeat head imaging,False,Head mass,0.793545
His right tib / fib fracture,False,Right tibial nerve injury,0.82692015
a hinged Mcdonald brace,False,Bilat multiple ribs Fx,0.7285382
his LLE,False,IUD counseling,0.7541783
1900-01-03 u packed cells,False,CKD stage 2 (gfr 60-89),0.6563281
post transfusion HCT,True,HTN complication after surgery,0.85392964
transfusion reaction,True,Blood transfusion reaction,0.93593335
his first unit of packed cells,False,Hx of flexible sigmoidoscopy,0.7095878
the remaining 1900-01-02 units,False,CKD stage 2 (gfr 60-89),0.678102
any further reaction,False,Benign shuddering attacks,0.77108043
Subdural hematoma,True,Traumatic subdural hematoma,0.9581126
Skull fracture,True,Chest injury,0.85863966
Right comminuted tibia / fibula fracture,True,Right tibia vara,0.8777561
severe headaches,True,Chronic daily headache,0.8852842
visual disturbances,True,Visual disturbance,0.88571966
a repeat head CT scan,False,Abnl head CT scan,0.84414214
Liver Transplant Surgery,True,Liver transplant rejection,0.92891514
positive esophageal varices,True,Bleeding esophageal varices,0.94805235
worsening confusion,False,Epidemic vertigo,0.81425816
Infectious work-up,False,Phase of life problem,0.7452034
increased lethargy,True,Lethargy,0.8897287
yellowish eyes,True,Prominent ears,0.86184967
some shaking,False,Normal hearing,0.7834728
aggressive behavior,True,Violent behavior,0.9175958
Esophageal varices,True,Esophageal varices,1.0000001
1900-01-05 cores of varices,False,CKD stage 2 (gfr 60-89),0.61111045
Four bands,False,Farmers lung,0.7262616
glucose intolerance,True,Lactose intolerance,0.9094336
Insulin regular,True,Insulin overdose,0.9043528
of metastatic colon,False,Hematoma of obstetric wound,0.8272122
Sclera mildly icteric,False,Sphenoid sinus cyst,0.8180918
Positive gynecomastia,True,Gynecomastia,0.9372355
Obvious ascites,False,Ascites,0.82761335
1+ edema bilaterally,False,Hx of right hip bipolar hemiarthroplasty,0.8327198
mild asterixis,False,Pseudoarthrosis after arthrodesis,0.7943398
Difficulty with word finding,False,Severe expressive language delay,0.78456074
Slightly distended,False,Bladder distention,0.7074485
severe portal hypertension,True,Portal hypertensive gastropathy,0.8731916
massive peri splenic varices,False,Vulvar varices,0.84340554
splenorenal shunt,False,Bilat corneal infiltrate,0.8021288
Repeat hepato fungal flare,False,Acneiform drug eruption,0.76216173
cadaveric liver transplant,True,Liver transplant rejection,0.87167716
serum creatinine,True,Elevated serum creatinine,0.9421836
duplex ultrasound of the patient 's liver,False,Bariatric surgery status in childbirth,0.77690065
a decreased and sluggish flow within the right and left hepatic veins,False,Constipation due to slow transit,0.7662146
"loss of normal respiratory variations , wave forms and the intrahepatic portion",False,"Alteration of sensations, late effect of stroke",0.83513254
diminished color flow,False,Impaired contrast sensitivity,0.8267676
thrombus within the left and right hepatic veins,True,Left atrial mural thrombus,0.8546198
Caval narrowing,False,Tourettes disorder,0.743371
short-term ultrasounds,False,Long term sirolimus therapy,0.7801331
The Feeney Gann-Burlington drain,False,Venous lake,0.7019626
medial output,False,Peripheral vertigo,0.7612816
lateral output,False,Peripheral vertigo,0.81559944
FK 1900-01-02,False,Left chalazion,0.5400912
Waltham-Ludlow drains,False,Cluttons joints,0.58368534
1900-01-01 unit of platelets,False,"Cause of injury, earth moving machine accident",0.6117803
A heparin independent antibody,False,Positive interferon gamma release assay,0.81155854
Patient 's labs,False,Assisted living facility patient,0.73815244
FK level,False,Elder neglect,0.7611779
inability to take medications,False,Cognitive changes due to medical disorder,0.81283414
Prograf level,False,Declines lab draws,0.7364085
Hepatitis viral load,True,Viral hepatitis carrier,0.9159169
the pathology results of the liver,False,Infection of the exit site for central venous catheter,0.78851557
Fetal screens,False,Adult neglect,0.8098526
IVF pregnancy,True,Right tubal pregnancy,0.8656565
1900-01-02 vessel cord,False,CKD stage 2 (gfr 60-89),0.60521674
demise of twin A,False,Suspected elder neglect,0.7683226
IUGR of twin A,False,CAD of CABG wo angina,0.777987
transverse lie,False,Back disorder,0.78649557
prong CPAP,False,Abnl cervical Pap HGSIL (high grade squamous intraepithelial lesion),0.7160041
vaginal tag,True,Vaginal spotting,0.93928546
hip click,False,Clicking right hip,0.805388
sacral dimple,True,Sacral dimple,1.0000001
Decrease tone,False,Absent reflex,0.8200989
peripheral IV in left hand,False,Open wound of left hand,0.83127314
moderate respiratory distress,True,Acute respiratory distress,0.9347146
mild respiratory distress syndrome,True,Acute adult respiratory distress syndrome,0.93678474
bradycardia of prematurity,True,Anemia of prematurity,0.90181696
Heart ranges,False,Chest discomfort,0.818984
full enteral feedings,False,Slow feeding in newborn,0.7998104
Special Care 1900-01-20,False,DM 1 w cataract,0.60242736
Her discharge weight,False,Iron overdose,0.79709065
a chloride,False,Iron overdose,0.78356946
a total CO2,False,Abnl glucose,0.713693
advance calorie density,False,"Protein calorie malnutrition, unspecified severity",0.7834861
GI .,False,IUD insertion,0.8231417
A CBC,False,Declines lab draws,0.81155396
"Sensory , hearing screen",False,Bilat sensory hearing loss,0.7554126
Special Care 1900-01-20 calories,False,DM 1 w arthropathy,0.64033043
weight abnormalities,False,Jaw disorder,0.8377813
the child 's life immunizations,False,Natural family planning education to avoid pregnancy,0.7746081
Premature infant,True,Twin pregnancy,0.870643
respiratory distress syndrome,True,Acute adult respiratory distress syndrome,0.94176364
large pericardial effusion,True,Pericardial effusion,0.96420974
symptomatic pauses,True,Symptomatic postprocedural ovarian failure,0.89636886
her pacer,False,Weak gait,0.6539017
a PTX,False,DM 2,0.7774934
CT placement,False,Colon mass,0.78429097
her PTX,False,Tender joint,0.7763004
her amiodarone,False,Elder neglect,0.7796575
her ARF,False,Elder neglect,0.78123003
mod-lg circumferential pericardial effusion,False,Centric occlusion maximum intercuspation discrepancy,0.7388755
RV diastolic collapse,True,Diastolic dysfunction,0.85464776
pacer wire,False,Short cord,0.7912701
her effusion,False,Wound dehiscence,0.7327483
her SOB,False,Tremor,0.8293879
some SOB,False,Tremor,0.82163894
black or bloody stools,False,Discolored urine,0.7150918
htn,True,Secondary HTN,0.8592864
pacer DDDR ( Vitatron CL860 ),False,Bilat mechanical ectropion,0.71563554
R PTX,False,FHX of CAD,0.77419126
60%FM,False,DM 1 w CKD stage 5 (gfr <15),0.6695329
pulsus parodoxus,False,Bilat arcus senilis,0.82743365
mild resp distress,False,Mild persistent asthma,0.80891824
dec BS,False,Pneumonia,0.7077881
1+ LE edema,False,En coup de sabre lesion,0.7296157
ST or TW changes,False,Hx of STI,0.76219314
bilateral pleural eff,True,Exudative pleural effusion,0.9034165
pericardial eff,True,Pericardial effusion,0.930786
bilat pleural eff,True,Bilat pleural effusion,0.9288744
underlying consolidation,False,Symbolic dysfunction,0.83266926
atelectasis,True,Atelectasis,1.0
mod-lg circumferential pericardial eff,False,Centric occlusion maximum intercuspation discrepancy,0.7388755
pacer lead,False,Complete SAB,0.6794598
dense calcification of the tentorium,False,Splenic calcification,0.80343133
Moderate to large pericardial effusion,True,Pericardial effusion,0.877847
minimal fluid anteriorly,False,Complete colon obstruction,0.8004819
definite tamponade physiology,True,Cardiac tamponade,0.8516188
The lung volumes,False,Left talipes,0.807443
Lung volumes,True,Lung mass,0.8605511
Bibasilar atelectasis,True,Atelectasis,0.86446786
Unchanged moderate bilateral pleural effusions,False,Exudative pleural effusion,0.8498132
RENAL US,False,Callosity,0.8412559
urinary calculi,False,Appendiceal concretions,0.8445081
pericardial effusion drainage,True,Pericardial effusion,0.96434456
a BNP,False,Abnl CBC,0.710104
a right sided thoracentesis,False,Left talipes equinovarus,0.8290955
transudative fluid,False,Penile discharge,0.7747942
WBC s,False,Incomplete SAB W shock,0.66697866
1900-01-02 echocardiograms,False,Congenital diaphragmatic hernia,0.6410324
persistent pericardial effusions,True,Pericardial effusion,0.96358365
worsening ARF,False,Anemia due to ESRD,0.8053659
Her urine output,False,Elevated serum cobalt,0.7660197
her ongoing pericardial effusion,True,Pericardial effusion,0.89705336
pericardial drainage,True,Pericardial effusion,0.88863707
change in appearance of effusion,False,Effusion of multiple joints,0.83028835
right heart cath,False,Right TMJ pain,0.6915085
a left thoracentesis,False,Left talipes equinovarus,0.83311355
her effusions,False,Pain crisis,0.74695194
a lasix drip IV,False,Renal dialysis dependence,0.77348584
boluses of IV lasix,False,Panniculus of leg,0.8008417
net positive fluid balance,False,Body fluid retention,0.78848803
A nitro drip,False,Naproxen overdose,0.73433816
moderate sized bilateral pleural effusions,True,Exudative pleural effusion,0.87218666
stable cardiomegaly,True,Cardiomegaly,0.90565467
her pulsus parodoxicus,False,Vibrio parahemolyticus food poisoning,0.78155315
multiple co-morbidities,False,X linked ocular albinism,0.7607617
repeat thoracenteses,False,Posthitis,0.772955
these invasive measures,False,Declines drug screening,0.7326032
Comfort Measures,False,Home ventilation dependence,0.7498368
her air hunger,False,Hunger,0.7815317
her COPD,False,IUD counseling,0.75997066
her albuterol,False,Fhx of hypercholesterolemia,0.7548115
atrovent nebs,False,Bilat heberdens nodes w arthropathy,0.79751825
IV lasix drip,False,HX of Damus procedure,0.75885814
Her 2027-05-01 CXR,False,Elevated CA 19-9,0.6572442
her 2028-05-01 CXR,False,Elevated CA 19-9,0.66110116
right lower lobe infiltrate,True,Left humerus shaft Fx,0.85177445
o2 sat,False,Rh negative,0.77864826
1900-07-18 mg IV lasix,False,DM 1 w chronic skin ulcer,0.6470938
Her lasix gtt,False,HX of LASIK,0.72693634
Her oxygen sats,False,IUD surveillance,0.709949
Pericardial effusion,True,Pericardial effusion,1.0
RV perforation,True,Cardiovascular device perforation,0.8813787
the placement of pacemaker,False,Instability of bilat feet joints,0.7427724
her large pericardial effusion,True,Pericardial effusion,0.89491355
a complication,False,Device complication,0.77433443
her preload,False,Normal delivery,0.74166113
some leukocytosis,True,Leukocytosis,0.9518131
Mary studies,False,Family disruption,0.8000113
Morphine gtt,False,Digoxin overdose,0.81401086
DDDR mode,False,Hx of DVT,0.7333733
most recent CXR,False,Fhx of fragile x,0.77416843
Her pacer wires,False,Misplaced bilat ears,0.7160605
additional a fib control,False,Complete SAB w shock,0.72905636
Oliguric ARF,False,Bilat acute adenoviral follicular conjunctivitis,0.7682031
n/v,False,DM 2,0.7015091
poor po intake,False,Back disorder,0.7940095
poor forward flow,False,Reduced mobility,0.8155408
Her urine lytes,False,Occult blood in stool,0.75846547
Renal u/s,False,DM 1 w renal manifestation,0.6958319
urgent hemodialysis,True,Hemodialysis visit,0.9271912
low amounts of urine,False,Elevated urine uric acid,0.79386675
IV lasix gtt,False,HX of LASIK,0.7899133
